 method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,threshold,dataset
cms,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,557.3743667602539,0.7,nyc_1000_8
cms_sampling,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1075,0,57,58326,0.9990413401056207,1.0,0.9496466431095406,0.9741730856366108,276.2885434627533,0.7,nyc_1000_8
cms_earlystopping,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,41.214923620224,0.7,nyc_1000_8
cms_minhash,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1131,3,1,58323,0.9999327256214471,0.9973544973544973,0.9991166077738516,0.9982347749338042,1.1457631587982178,0.7,nyc_1000_8
cms_minhash_lsh,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1131,3,1,58323,0.9999327256214471,0.9973544973544973,0.9991166077738516,0.9982347749338042,0.033766746520996094,0.7,nyc_1000_8
cms,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,557.145162820816,0.7,nyc_1000_8
cms_sampling,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1077,0,55,58326,0.9990749772948972,1.0,0.9514134275618374,0.9751018560434586,276.3371829986572,0.7,nyc_1000_8
cms_earlystopping,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,41.23004984855652,0.7,nyc_1000_8
cms_minhash,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1131,3,1,58323,0.9999327256214471,0.9973544973544973,0.9991166077738516,0.9982347749338042,1.0727319717407227,0.7,nyc_1000_8
cms_minhash_lsh,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1131,3,1,58323,0.9999327256214471,0.9973544973544973,0.9991166077738516,0.9982347749338042,0.03168678283691406,0.7,nyc_1000_8
cms,wcm8-aq5w.csv,propane_use_kbtu,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,557.1570031642914,0.7,nyc_1000_8
cms_sampling,wcm8-aq5w.csv,propane_use_kbtu,"low
",1077,0,55,58326,0.9990749772948972,1.0,0.9514134275618374,0.9751018560434586,276.278333902359,0.7,nyc_1000_8
cms_earlystopping,wcm8-aq5w.csv,propane_use_kbtu,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,41.20873808860779,0.7,nyc_1000_8
cms_minhash,wcm8-aq5w.csv,propane_use_kbtu,"low
",1131,3,1,58323,0.9999327256214471,0.9973544973544973,0.9991166077738516,0.9982347749338042,1.1114168167114258,0.7,nyc_1000_8
cms_minhash_lsh,wcm8-aq5w.csv,propane_use_kbtu,"low
",1131,3,1,58323,0.9999327256214471,0.9973544973544973,0.9991166077738516,0.9982347749338042,0.03170633316040039,0.7,nyc_1000_8
cms,utpj-74fz.csv,bank_branch_number_of,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,559.7249760627747,0.7,nyc_1000_8
cms_sampling,utpj-74fz.csv,bank_branch_number_of,"low
",1075,0,57,58326,0.9990413401056207,1.0,0.9496466431095406,0.9741730856366108,276.142413854599,0.7,nyc_1000_8
cms_earlystopping,utpj-74fz.csv,bank_branch_number_of,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,41.4015257358551,0.7,nyc_1000_8
cms_minhash,utpj-74fz.csv,bank_branch_number_of,"low
",1131,2,1,58324,0.9999495442160853,0.9982347749338041,0.9991166077738516,0.9986754966887418,1.1104621887207031,0.7,nyc_1000_8
cms_minhash_lsh,utpj-74fz.csv,bank_branch_number_of,"low
",1131,2,1,58324,0.9999495442160853,0.9982347749338041,0.9991166077738516,0.9986754966887418,0.032102346420288086,0.7,nyc_1000_8
cms,utpj-74fz.csv,retail_store_number_of_open,"low
",1147,1,0,58310,0.9999831814053618,0.9991289198606271,1.0,0.9995642701525055,556.3644871711731,0.7,nyc_1000_8
cms_sampling,utpj-74fz.csv,retail_store_number_of_open,"low
",1051,0,96,58311,0.9983854149147298,1.0,0.916303400174368,0.9563239308462239,275.2111442089081,0.7,nyc_1000_8
cms_earlystopping,utpj-74fz.csv,retail_store_number_of_open,"low
",1147,1,0,58310,0.9999831814053618,0.9991289198606271,1.0,0.9995642701525055,48.03808331489563,0.7,nyc_1000_8
cms_minhash,utpj-74fz.csv,retail_store_number_of_open,"low
",1142,0,5,58311,0.9999159070268089,1.0,0.995640802092415,0.9978156400174749,1.1225762367248535,0.7,nyc_1000_8
cms_minhash_lsh,utpj-74fz.csv,retail_store_number_of_open,"low
",1142,0,5,58311,0.9999159070268089,1.0,0.995640802092415,0.9978156400174749,0.03655052185058594,0.7,nyc_1000_8
cms,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1210,1,0,58247,0.9999831814053618,0.9991742361684558,1.0,0.9995869475423378,556.4814467430115,0.7,nyc_1000_8
cms_sampling,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1209,29,1,58219,0.9994954421608531,0.9765751211631664,0.9991735537190083,0.9877450980392156,275.1507408618927,0.7,nyc_1000_8
cms_earlystopping,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1210,1,0,58247,0.9999831814053618,0.9991742361684558,1.0,0.9995869475423378,57.814860582351685,0.7,nyc_1000_8
cms_minhash,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1195,1,15,58247,0.9997309024857883,0.9991638795986622,0.987603305785124,0.9933499584372404,1.119840383529663,0.7,nyc_1000_8
cms_minhash_lsh,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1195,1,15,58247,0.9997309024857883,0.9991638795986622,0.987603305785124,0.9933499584372404,0.03540372848510742,0.7,nyc_1000_8
cms,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1210,1,0,58247,0.9999831814053618,0.9991742361684558,1.0,0.9995869475423378,557.9756999015808,0.7,nyc_1000_8
cms_sampling,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1209,31,1,58217,0.9994618049715766,0.975,0.9991735537190083,0.986938775510204,275.12159061431885,0.7,nyc_1000_8
cms_earlystopping,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1210,1,0,58247,0.9999831814053618,0.9991742361684558,1.0,0.9995869475423378,57.56826615333557,0.7,nyc_1000_8
cms_minhash,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1198,1,12,58247,0.9997813582697029,0.9991659716430359,0.9900826446280991,0.9946035699460357,1.1212050914764404,0.7,nyc_1000_8
cms_minhash_lsh,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1198,1,12,58247,0.9997813582697029,0.9991659716430359,0.9900826446280991,0.9946035699460357,0.035143375396728516,0.7,nyc_1000_8
cms,utpj-74fz.csv,percent_of_electricity_that,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,557.5386939048767,0.7,nyc_1000_8
cms_sampling,utpj-74fz.csv,percent_of_electricity_that,"low
",1210,55,0,58193,0.9990749772948972,0.9565217391304348,1.0,0.9777777777777777,276.2060112953186,0.7,nyc_1000_8
cms_earlystopping,utpj-74fz.csv,percent_of_electricity_that,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,57.71872901916504,0.7,nyc_1000_8
cms_minhash,utpj-74fz.csv,percent_of_electricity_that,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,1.0876054763793945,0.7,nyc_1000_8
cms_minhash_lsh,utpj-74fz.csv,percent_of_electricity_that,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,0.03328371047973633,0.7,nyc_1000_8
cms,njjd-3gve.csv,q21_r4_c2,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,557.8428030014038,0.7,nyc_1000_8
cms_sampling,njjd-3gve.csv,q21_r4_c2,"low
",1209,29,1,58219,0.9994954421608531,0.9765751211631664,0.9991735537190083,0.9877450980392156,276.6039810180664,0.7,nyc_1000_8
cms_earlystopping,njjd-3gve.csv,q21_r4_c2,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,57.463409662246704,0.7,nyc_1000_8
cms_minhash,njjd-3gve.csv,q21_r4_c2,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,1.1035487651824951,0.7,nyc_1000_8
cms_minhash_lsh,njjd-3gve.csv,q21_r4_c2,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,0.035390377044677734,0.7,nyc_1000_8
cms,f33j-ecpr.csv,q21_r1_c2,"low
",1368,0,0,58090,1.0,1.0,1.0,1.0,558.7140395641327,0.7,nyc_1000_8
cms_sampling,f33j-ecpr.csv,q21_r1_c2,"low
",1366,13,2,58077,0.9997477210804265,0.990572878897752,0.9985380116959064,0.9945394976337822,275.8985824584961,0.7,nyc_1000_8
cms_earlystopping,f33j-ecpr.csv,q21_r1_c2,"low
",1368,0,0,58090,1.0,1.0,1.0,1.0,57.65170645713806,0.7,nyc_1000_8
cms_minhash,f33j-ecpr.csv,q21_r1_c2,"low
",1359,6,9,58084,0.9997477210804265,0.9956043956043956,0.993421052631579,0.9945115257958288,1.096269130706787,0.7,nyc_1000_8
cms_minhash_lsh,f33j-ecpr.csv,q21_r1_c2,"low
",1359,6,9,58084,0.9997477210804265,0.9956043956043956,0.993421052631579,0.9945115257958288,0.0395817756652832,0.7,nyc_1000_8
cms,m8p6-tp4b.csv,yrb_rng,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,558.3696563243866,0.7,nyc_1000_8
cms_sampling,m8p6-tp4b.csv,yrb_rng,"low
",1209,28,1,58220,0.9995122607554913,0.9773645917542442,0.9991735537190083,0.9881487535758071,276.35181760787964,0.7,nyc_1000_8
cms_earlystopping,m8p6-tp4b.csv,yrb_rng,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,57.591472864151,0.7,nyc_1000_8
cms_minhash,m8p6-tp4b.csv,yrb_rng,"low
",1193,0,17,58248,0.99971408389115,1.0,0.9859504132231405,0.9929255097794424,1.1050260066986084,0.7,nyc_1000_8
cms_minhash_lsh,m8p6-tp4b.csv,yrb_rng,"low
",1193,0,17,58248,0.99971408389115,1.0,0.9859504132231405,0.9929255097794424,0.03496837615966797,0.7,nyc_1000_8
cms,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,558.4821033477783,0.7,nyc_1000_8
cms_sampling,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1209,29,1,58219,0.9994954421608531,0.9765751211631664,0.9991735537190083,0.9877450980392156,276.35420203208923,0.7,nyc_1000_8
cms_earlystopping,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,57.49968147277832,0.7,nyc_1000_8
cms_minhash,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,1.1416170597076416,0.7,nyc_1000_8
cms_minhash_lsh,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,0.03610348701477051,0.7,nyc_1000_8
cms,njjd-3gve.csv,q20_r7_c4,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,562.5662651062012,0.7,nyc_1000_8
cms_sampling,njjd-3gve.csv,q20_r7_c4,"low
",1209,29,1,58219,0.9994954421608531,0.9765751211631664,0.9991735537190083,0.9877450980392156,279.4261779785156,0.7,nyc_1000_8
cms_earlystopping,njjd-3gve.csv,q20_r7_c4,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,58.227513551712036,0.7,nyc_1000_8
cms_minhash,njjd-3gve.csv,q20_r7_c4,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,1.11094331741333,0.7,nyc_1000_8
cms_minhash_lsh,njjd-3gve.csv,q20_r7_c4,"low
",1194,0,16,58248,0.9997309024857883,1.0,0.9867768595041322,0.9933444259567388,0.03535008430480957,0.7,nyc_1000_8

